"date","precipitation","temp_mean","temp_highest","temp_lowest","PM10","PM2.5","humidity","sunshine_sum","sunshine_rate","wind_mean","wind_max","rental","weekday","season","precipitation2","pred"
2020-08-08,19.1,24.2,26.1,22.7,15,9,89.5,1.8,12.9,2.3,3.7,40020,"주말","여름",364.81,60009.2132560224
2020-08-09,50.3,24.9,25.8,23.7,9,5,95.4,0,0,2.6,6.8,12384,"주말","여름",2530.09,35830.703871201
2020-08-10,44.6,26.5,29.5,24.7,13,7,91.6,0.2,1.4,2,4.3,23519,"평일","여름",1989.16,53033.8527035215
2020-08-11,97,24.6,27.3,22.4,10,7,92.5,0.5,3.6,2.2,4.7,50974,"평일","여름",9409,38922.0633515546
2020-08-12,14.6131944444444,27.2,31.3,23.5,22,14,83.9,2.1,15.3,1.9,4.3,78261,"평일","여름",213.545451871142,75183.6127369861
2020-08-13,14.6131944444444,28,30.3,26.3,26,13,82.4,0.2,1.5,2.5,4.9,79353,"평일","여름",213.545451871142,69495.5613890037
2020-08-14,0.4,27.1,28,26.5,32,19,86.1,0,0,3.5,5.7,72875,"평일","여름",0.16,72935.1787724148
2020-08-15,69,26.1,27,25,41,28,96,0,0,1.9,5.6,26267,"주말","여름",4761,32148.8139600451
2020-08-16,14.6131944444444,27.4,30.8,25.3,22,15,82.6,2.4,17.6,3,5.2,66011,"주말","여름",213.545451871142,68967.3775640718
2020-08-17,14.6131944444444,28.2,32.2,26.1,26,18,77.9,5.8,43,2.3,4.1,73368,"평일","여름",213.545451871142,82331.3839936779
2020-08-18,14.6131944444444,27.5,31.9,24,34,24,76.3,7.9,58.5,1.6,3.6,82202,"평일","여름",213.545451871142,85886.2261785782
2020-08-19,14.6131944444444,27.1,31.4,23.6,43,31,76.8,9.4,69.6,2,4.4,84665,"평일","여름",213.545451871142,85561.1423971792
2020-08-20,14.6131944444444,27.7,31.7,25,39,28,76,3.1,23.1,1.7,4.2,85420,"평일","여름",213.545451871142,78003.2871645526
2020-08-21,2.5,26.6,29.2,25.2,29,22,83.1,0.8,6,1.6,3.5,78701,"평일","여름",6.25,79262.263812953
2020-08-22,42.6,24.3,27.6,21.7,17,11,87.4,0.6,4.5,2.1,5.5,40126,"주말","여름",1814.76,47521.4031550784
2020-08-23,14.6131944444444,25.3,29.9,21.5,13,8,78.4,6.8,51.1,1.9,3.9,80594,"주말","여름",213.545451871142,77983.1604876743
2020-08-24,14.6131944444444,27.8,32,23.7,25,17,71.6,8.8,66.2,2.2,4.9,90297,"평일","여름",213.545451871142,86310.390481072
2020-08-25,14.6131944444444,29.9,34.5,26,32,25,69.5,7.6,57.6,2.1,4.6,87894,"평일","여름",213.545451871142,88044.4287339007
2020-08-26,0.6,30.2,34.5,27,28,18,68.3,7.5,56.8,3.4,6.5,40169,"평일","여름",0.36,95076.9267240694
2020-08-27,8.7,27.1,28.6,25.6,21,12,84.6,0.5,3.8,3.6,7,32745,"평일","여름",75.69,68439.0298192142
2020-08-28,13.6,27.3,29.7,26,23,16,89.1,2,15.3,1.6,4.4,62045,"평일","여름",184.96,71706.2091136441
2020-08-29,13.6,26.8,29,25.5,17,11,90.1,1.7,13,1.3,4,33797,"주말","여름",184.96,66657.6843597227
2020-08-30,42.5,26.8,30.6,24.4,14,11,88.8,2.4,18.3,2.1,4.8,52904,"주말","여름",1806.25,54514.188809202
2020-08-31,0,26.4,30,23.8,13,4,77.9,1.9,14.6,2.8,4.3,87662,"평일","여름",0,85569.0103611798
2020-09-01,0,26.6,29.5,23.8,20,8,72.4,1,7.7,1.9,3.6,87892,"평일","가을",0,95446.8967919181
2020-09-02,33.3,24.3,26.4,22.6,16,9,91.3,0,0,2.3,4,13744,"평일","가을",1108.89,65453.7703385946
2020-09-03,29.8,22.7,25.6,20,15,6,82,2.8,21.7,4.8,9.8,71524,"평일","가을",888.04,63783.7334578766
2020-09-04,9.55681818181818,23.3,27.5,19.9,24,11,63.9,10.1,78.3,2.7,5.6,115059,"평일","가을",91.3327737603306,96889.3423441867
2020-09-05,9.55681818181818,23.3,27.3,19.2,30,20,66.6,3.3,25.8,2,3.5,113253,"주말","가을",91.3327737603306,86168.3229255853
2020-09-06,6.4,21.7,24.4,19.5,26,16,80,0,0,2.7,4.8,54125,"주말","가을",40.96,76021.1589083296
2020-09-07,61,19.2,20.6,17.5,8,4,93.5,0,0,4.2,7.9,3144,"평일","가을",3721,42295.7107967659
2020-09-08,0,23.4,26.5,20.6,24,12,71.5,9.5,74.8,4.2,7,104606,"평일","가을",0,96793.7396865783
2020-09-09,1.3,21.1,25.3,19,30,20,83.4,3.1,24.4,2.1,7.6,75412,"평일","가을",1.69,84784.7353365914
2020-09-10,3.9,22.8,27,18.8,26,17,75.8,9,71.4,2,4.2,107150,"평일","가을",15.21,97735.3112393742
2020-09-11,1.2,22.4,27.1,19.2,28,18,72.6,4.5,35.7,2.8,4.9,61474,"평일","가을",1.44,95078.1917120114
2020-09-12,5.7,20.2,23.2,18.1,12,7,83.8,0,0,2,3.9,44703,"주말","가을",32.49,76924.9285839056
2020-09-13,9.55681818181818,21.5,26.6,16.7,9,4,70.4,9.8,78.4,1.9,3.5,118921,"주말","가을",91.3327737603306,93350.4995805444
2020-09-14,0,21.3,24.9,17.6,21,14,79.3,5.7,45.6,1.8,4.3,106465,"평일","가을",0,93658.6847607801
2020-09-15,9.55681818181818,23,27.7,18.9,35,23,76.4,5.1,41.1,1.6,3.3,111912,"평일","가을",91.3327737603306,91750.586880256
2020-09-16,0.3,22.5,24.9,21.3,26,17,79.9,0.3,2.4,1.9,3.4,88745,"평일","가을",0.09,88047.5314489022
2020-09-17,9.55681818181818,21.3,23.6,20.1,22,10,70.3,0.7,5.6,2.1,3.7,110088,"평일","가을",91.3327737603306,82585.9903585809
2020-09-18,9.55681818181818,21.5,25.8,18.1,22,8,62,9.8,79.7,2.8,6,118363,"평일","가을",91.3327737603306,93766.4611460423
2020-09-19,0.3,21.2,26.2,17.6,21,9,59.3,9.7,78.9,2.2,5.3,117633,"주말","가을",0.09,98192.4803309949
2020-09-20,9.55681818181818,19.7,24.9,15.6,18,10,57.6,11.4,93.4,2,4.9,110798,"주말","가을",91.3327737603306,92771.665723887
2020-09-21,9.55681818181818,19.1,25.3,13.6,23,14,56.1,9.6,78.7,1.7,2.9,108369,"평일","가을",91.3327737603306,99988.2663004821
2020-09-22,9.55681818181818,20.2,25.6,15.5,19,10,55.3,10.7,87.7,2.8,4.6,112619,"평일","가을",91.3327737603306,98591.8580309008
2020-09-23,9.55681818181818,19.2,23.8,15.2,14,4,59.9,7.2,59.5,3.3,5.3,111343,"평일","가을",91.3327737603306,90952.7199869324
2020-09-24,9.55681818181818,20.6,25.4,16.8,14,4,59.6,8,66.1,3.7,5.7,111994,"평일","가을",91.3327737603306,93070.7819086176
2020-09-25,9.55681818181818,20.1,25.4,16.6,16,6,64.1,3.5,28.9,2.5,4.9,114720,"평일","가을",91.3327737603306,89683.1657404594
2020-09-26,9.55681818181818,19.3,24.8,14.8,17,6,62.5,8,66.7,2.4,6.2,115111,"주말","가을",91.3327737603306,86844.2741797425
2020-09-27,9.55681818181818,20.4,25.8,14.9,15,7,63.3,9.8,81.7,2,3.9,109610,"주말","가을",91.3327737603306,92614.1334445642
2020-09-28,9.55681818181818,20.7,26.5,15.7,25,14,66,10.5,88.2,2,3.6,107714,"평일","가을",91.3327737603306,98011.0198039304
2020-09-29,9.55681818181818,19.6,23.9,15.3,28,17,67.6,6.3,52.9,1.9,4.3,113823,"평일","가을",91.3327737603306,89001.310433379
2020-09-30,38.3,19.6,25.7,16.2,30,19,78,4.9,41.5,1.7,4.1,71676,"평일","가을",1466.89,73198.6930375093
2020-10-01,9.55681818181818,18.8,23.6,15.6,15,10,74.9,2.5,21.2,2.1,4.7,82099,"평일","가을",91.3327737603306,84308.0051395865
2020-10-02,0,19.2,21.9,16.3,23,15,79.6,1.9,16.1,2.3,5.2,75275,"평일","가을",0,84917.4166891277
2020-10-03,0,19.9,23.2,18.3,32,20,72.5,1.8,15.4,1.6,3.6,97726,"주말","가을",0,85732.0359213388
2020-10-04,0,16.6,21.8,10.6,23,13,65.1,4.3,36.8,2.8,7.2,86091,"주말","가을",0,84403.8310237069
2020-10-05,9.55681818181818,13.3,18.4,8.5,21,9,57.3,10.5,90.5,2.5,5.1,93156,"평일","가을",91.3327737603306,87930.5807995122
2020-10-06,9.55681818181818,14.2,19.7,9.3,20,10,55.9,10.8,93.1,2,4.1,100369,"평일","가을",91.3327737603306,91638.0977994154
2020-10-07,9.55681818181818,16,22,9.9,25,12,48.9,8.9,76.7,1.9,3.4,103348,"평일","가을",91.3327737603306,95594.5417322524
2020-10-08,9.55681818181818,17.2,23.1,12.1,18,9,53,10.8,93.9,3.1,5.4,105509,"평일","가을",91.3327737603306,94057.9334335948
2020-10-09,9.55681818181818,17.2,23.3,12.4,18,9,53.4,10.6,92.2,3,5.2,104087,"평일","가을",91.3327737603306,94557.2214505327
2020-10-10,9.55681818181818,16.9,21.5,12.3,21,10,60.1,7.6,66.7,2,3.8,104678,"주말","가을",91.3327737603306,85182.4553883362
2020-10-11,9.55681818181818,16.9,20.8,12.7,22,13,68.5,4.9,43,1.8,4.1,95405,"주말","가을",91.3327737603306,79788.8173285314
2020-10-12,9.55681818181818,16.2,21.3,12.1,40,21,68.6,7.5,65.8,2.2,4.6,97721,"평일","가을",91.3327737603306,86343.0369374502
2020-10-13,9.55681818181818,13.6,18.4,8.6,28,12,52.3,7.1,62.8,2.2,4.7,97160,"평일","가을",91.3327737603306,86345.522791163
2020-10-14,9.55681818181818,12.8,18,8.5,39,15,47,5.8,51.3,2.4,5.8,92998,"평일","가을",91.3327737603306,84807.2379052732
2020-10-15,9.55681818181818,11.7,18.5,6.5,35,12,41.8,7.2,63.7,1.5,3.7,92555,"평일","가을",91.3327737603306,91995.0161965266
2020-10-16,9.55681818181818,11.8,15.4,8.6,41,22,64.3,0,0,1.5,2.5,92609,"평일","가을",91.3327737603306,78137.4127813808
2020-10-17,9.55681818181818,13.1,18.6,8.7,35,20,64.3,10.1,90.2,1.8,4.3,94840,"주말","가을",91.3327737603306,81845.010621072
2020-10-18,9.55681818181818,13.6,20.2,7.2,29,16,65.5,9.7,87.4,2,3.9,89401,"주말","가을",91.3327737603306,84539.24079837
2020-10-19,9.55681818181818,15.1,21.3,9.8,60,32,74.4,9.8,88.3,1.7,3.4,95110,"평일","가을",91.3327737603306,87905.0458126948
2020-10-20,9.55681818181818,15.2,21.7,9.9,67,39,67.1,10,90.1,1.6,3.1,98577,"평일","가을",91.3327737603306,90275.4673681836
2020-10-21,9.55681818181818,14.1,17.3,11.8,44,25,69.4,0.1,0.9,1.9,3.8,96566,"평일","가을",91.3327737603306,76972.9411692639
2020-10-22,0,13.5,18.2,8.4,82,36,66,5.4,49.1,2.8,5.7,92100,"평일","가을",0,85689.2374909054
2020-10-23,9.55681818181818,8.6,13.3,5.4,29,11,51.5,9.9,90.8,3,5.5,84672,"평일","가을",91.3327737603306,80534.2922827163
2020-10-24,9.55681818181818,8.7,14,3.2,28,12,47.6,9.9,90.8,2.5,5.9,77452,"주말","가을",91.3327737603306,77470.5750191249
2020-10-25,9.55681818181818,11.8,18.2,5.4,28,15,62.5,8.8,80.7,1.7,3.8,80497,"주말","가을",91.3327737603306,82298.6897984247
2020-10-26,9.55681818181818,12.9,19,8,53,28,71.6,9.2,85.2,1.6,4.4,92374,"평일","가을",91.3327737603306,83659.2090380791
2020-10-27,9.55681818181818,14,19.4,9,79,46,74.1,8.3,76.9,1.8,3.4,95411,"평일","가을",91.3327737603306,83006.3241072545
2020-10-28,9.55681818181818,13.8,18.2,8.6,46,22,52.1,9.2,85.2,2.5,4.8,95033,"평일","가을",91.3327737603306,85297.3802675818
2020-10-29,9.55681818181818,10.8,16.1,5.5,39,15,40.3,9,84.1,2,4.5,92267,"평일","가을",91.3327737603306,86770.3390613531
2020-10-30,9.55681818181818,11.9,19.6,5.8,47,21,42.9,9.7,90.7,1.5,3.2,97088,"평일","가을",91.3327737603306,93852.01963617
2020-10-31,9.55681818181818,13.6,18.2,8.5,29,15,60.3,5.8,54.2,2.6,5,89444,"주말","가을",91.3327737603306,77931.9833277588
2020-11-01,13.6,13.7,15,11.6,41,23,84.3,0,0,2.3,4.5,32925,"주말","가을",184.96,62296.8431847364
2020-11-02,1.7,10.8,15.6,7.9,50,17,58.3,9.6,90.6,2.3,4.9,86705,"평일","가을",2.89,86778.3150908499
2020-11-03,0.5,5.1,8.6,2.7,24,9,47.5,9.2,86.8,3.5,8.4,69439,"평일","가을",0.25,76551.7112176194
2020-11-04,9.55681818181818,4.9,10.8,0.2,34,13,43.9,9.6,91.4,2.3,4.2,74159,"평일","가을",91.3327737603306,81178.0777740249
2020-11-05,9.55681818181818,9.6,15.9,3.4,41,17,61.5,8.4,80,1.8,3,85090,"평일","가을",91.3327737603306,84548.2445926217
2020-11-06,9.55681818181818,13.5,17.2,9.9,47,25,63.3,0.3,2.9,1.7,3.3,91815,"평일","가을",91.3327737603306,80205.3107379514
2020-11-07,0.1,14.6,18.1,12.2,89,38,68.8,7,67.3,2.7,4.9,84151,"주말","가을",0.01,80318.1053430936
2020-11-08,9.55681818181818,8.5,12.4,3.1,67,16,43.8,9.5,91.3,3.1,6.2,62244,"주말","가을",91.3327737603306,73281.2685597847
2020-11-09,9.55681818181818,5.5,8.9,0.7,28,9,40.9,6,58.3,1.8,4,73482,"평일","가을",91.3327737603306,76897.9926652422
2020-11-10,9.55681818181818,7.7,12.9,3.5,28,11,56.1,9.6,93.2,2.2,5,81965,"평일","가을",91.3327737603306,78673.8601493716
2020-11-11,9.55681818181818,9.3,16.5,3.5,43,22,53.5,9.6,93.2,1.6,2.6,86595,"평일","가을",91.3327737603306,87699.7313832257
2020-11-12,9.55681818181818,10.4,17.7,4.6,66,40,56.9,9.4,91.3,1.7,3.4,88193,"평일","가을",91.3327737603306,86042.0733294216
2020-11-13,9.55681818181818,12.2,17.6,8.5,73,44,71.5,5.5,53.9,1.6,3,90754,"평일","가을",91.3327737603306,80734.2125112644
2020-11-14,9.55681818181818,12.5,19.3,6.8,67,42,66.9,8,78.4,1.7,4,81553,"주말","가을",91.3327737603306,79209.4453783477
2020-11-15,9.55681818181818,11.1,14.9,8.2,72,48,75,6.8,66.7,1.7,3.7,69098,"주말","가을",91.3327737603306,70200.7603449348
2020-11-16,9.55681818181818,12.4,18.3,7.5,70,44,70.1,8.4,83.2,1.6,4.1,87583,"평일","가을",91.3327737603306,80704.0237122929
2020-11-17,0.1,15.9,20,11.7,62,40,67.5,1.3,12.9,2.3,4.5,81258,"평일","가을",0.01,87178.6638455484
2020-11-18,12.2,16.6,18.7,14.8,45,29,91.4,0,0,2.6,3.6,44452,"평일","가을",148.84,72786.1094394546
2020-11-19,86.9,13.6,19.1,6.9,19,11,90.5,0,0,4.2,7.3,34590,"평일","가을",7551.61,44416.4533840674
2020-11-20,0,2.8,7,0.3,23,14,74.3,0,0,3.2,5.6,60332,"평일","가을",0,72114.5490223297
2020-11-21,0.2,6.5,12.8,-0.3,28,20,67.9,6.6,66,2.1,4.8,60290,"주말","가을",0.04,77890.6930036464
2020-11-22,4.8,5.6,9.1,1.5,28,20,80.5,0.4,4,2.5,5.7,34828,"주말","가을",23.04,64111.9590540751
2020-11-23,9.55681818181818,1.7,5.9,-1.5,27,17,61.4,9.2,92,2.3,4.9,58766,"평일","가을",91.3327737603306,68366.169537514
2020-11-24,9.55681818181818,2.9,6.4,0.2,28,17,54.5,1.3,13.1,1.8,3.8,61865,"평일","가을",91.3327737603306,71049.9031420979
2020-11-25,9.55681818181818,4.6,9.5,0,38,24,64.1,4.6,46.5,1.5,3,64921,"평일","가을",91.3327737603306,74306.5152439504
2020-11-26,9.55681818181818,5.6,10.9,1.9,58,38,66.5,6.6,66.7,1.7,3.6,64297,"평일","가을",91.3327737603306,73916.1994411133
2020-11-27,0,4.1,7.7,0.6,45,30,61.6,5,50.5,2.7,5.3,58092,"평일","가을",0,74787.0528164647
2020-11-28,9.55681818181818,-0.1,2.8,-2.3,24,14,50,9,91.8,2.8,5.3,38492,"주말","가을",91.3327737603306,60769.8203570315
2020-11-29,9.55681818181818,-0.6,2.6,-3.6,26,16,59.6,1.5,15.3,2.2,4.5,32211,"주말","가을",91.3327737603306,60360.4016391962
2020-11-30,9.55681818181818,-0.2,4.3,-3.6,28,18,57.8,9.1,92.9,1.9,4.6,49925,"평일","가을",91.3327737603306,67505.3348445963
2020-12-01,2.46179775280899,1.1,6.7,-3.6,32,21,44.5,7.3,74.5,1.9,4,53885,"평일","겨울",6.06044817573539,56954.0417680331
2020-12-02,2.46179775280899,2.4,6.1,0.5,34,20,41.4,3.4,34.7,1.8,3.9,55611,"평일","겨울",6.06044817573539,55830.9862391954
2020-12-03,2.46179775280899,0.7,4.2,-2.3,26,17,47.1,9.1,93.8,2.7,4.9,51533,"평일","겨울",6.06044817573539,50415.4196140537
2020-12-04,2.46179775280899,-0.6,4.4,-4.6,30,19,53.8,9,92.8,1.8,4.3,50915,"평일","겨울",6.06044817573539,51337.0796666056
2020-12-05,2.46179775280899,2.1,6.6,-2.2,36,23,63.1,5.1,52.6,1.7,3.9,42953,"주말","겨울",6.06044817573539,47616.846784592
2020-12-06,2.46179775280899,4.5,9.1,1.2,45,33,66.9,6,61.9,1.8,4.3,40616,"주말","겨울",6.06044817573539,48305.1685338098
2020-12-07,2.46179775280899,3.4,6.3,-0.7,56,41,57.5,7.4,76.3,2.6,5.6,49809,"평일","겨울",6.06044817573539,47836.7069711413
2020-12-08,2.46179775280899,-0.5,4.1,-3.5,23,14,50,8.7,89.7,2,3.9,47614,"평일","겨울",6.06044817573539,52631.8987845075
2020-12-09,2.46179775280899,1.5,6.2,-4.1,39,25,55.1,5.9,60.8,1.5,3,50476,"평일","겨울",6.06044817573539,54927.4004193021
2020-12-10,0,5.8,9.3,3.2,63,44,69.9,1.1,11.5,1.7,3.5,53421,"평일","겨울",0,54472.2982472475
2020-12-11,2.46179775280899,5.3,9.4,2.6,109,75,77.1,2.4,25,1.8,4.5,53536,"평일","겨울",6.06044817573539,48256.6961870402
2020-12-12,2.46179775280899,2.3,6.1,-0.3,56,35,51.3,8.6,89.6,2.1,4.8,42146,"주말","겨울",6.06044817573539,46406.9805844108
2020-12-13,2.9,-1.1,2,-6,36,25,74.9,1.1,11.5,2.9,6.1,14362,"주말","겨울",8.41,36171.8608456508
2020-12-14,2.46179775280899,-7.7,-5,-9.7,23,12,49.1,8.9,92.7,3.4,5.3,28030,"평일","겨울",6.06044817573539,39387.9804153047
2020-12-15,2.46179775280899,-8.3,-4.6,-11.1,19,11,43,9,93.8,2.8,5.2,28028,"평일","겨울",6.06044817573539,42158.9866034294
2020-12-16,2.46179775280899,-8.3,-3.9,-11.2,22,13,43.9,9,93.8,2.6,4.6,27678,"평일","겨울",6.06044817573539,44139.6736842738
2020-12-17,0,-4.9,0.8,-11.1,30,20,47,9,93.8,1.7,3.7,32315,"평일","겨울",0,52354.353161454
2020-12-18,0.2,-2.1,1.8,-6.4,36,24,57,5.5,57.3,3,5.4,30195,"평일","겨울",0.04,47523.869609553
2020-12-19,2.46179775280899,-5.1,-1.2,-9.6,27,14,45.1,9,93.8,2.4,5.1,24130,"주말","겨울",6.06044817573539,41171.7261341965
2020-12-20,2.46179775280899,-3.7,1.1,-8.2,27,16,50.4,9.1,94.8,2,4.4,23442,"주말","겨울",6.06044817573539,44268.0602682839
2020-12-21,2.46179775280899,-1,4.7,-6,42,29,64.1,8.8,91.7,1.6,3.7,37286,"평일","겨울",6.06044817573539,50881.6227750461
2020-12-22,2.46179775280899,2,7.2,-2.5,56,39,67.6,5.2,54.2,2,4.7,42486,"평일","겨울",6.06044817573539,50920.4757427748
2020-12-23,0,4.5,8.5,-0.4,72,51,76.6,1.7,17.7,2.3,5.1,42218,"평일","겨울",0,50489.1500677631
2020-12-24,2.46179775280899,2.6,6.1,-2,67,39,61.5,7.9,82.3,2.9,6.5,41102,"평일","겨울",6.06044817573539,46571.2781240557
2020-12-25,2.46179775280899,-0.8,3.5,-4.7,30,16,51.9,9,93.8,2.1,4.7,28600,"평일","겨울",6.06044817573539,50448.7317992615
2020-12-26,2.46179775280899,2.2,8,-2.1,58,31,65.8,8.2,85.4,1.8,3.9,37137,"주말","겨울",6.06044817573539,49579.2713302105
2020-12-27,0,5.8,10,1.4,70,42,62.9,5.9,61.5,1.8,2.8,37103,"주말","겨울",0,54075.3034433818
2020-12-28,1.3,6.7,11.4,4.2,66,44,72.1,8,83.3,1.4,3.1,46912,"평일","겨울",1.69,56851.0389034216
2020-12-29,0.2,0.1,4.3,-6.2,69,46,70.8,0,0,2.9,6.1,35747,"평일","겨울",0.04,46671.8646725057
2020-12-30,2.46179775280899,-10.9,-6.2,-12.9,39,15,55.5,8.3,86.5,4.1,6.2,22488,"평일","겨울",6.06044817573539,37926.4981625299
2020-12-31,0,-8.9,-5,-12.9,28,12,53.9,6,62.5,2.4,4.2,24535,"평일","겨울",0,44245.283698721
